class,method,iid,line,true,false,inference
edu/ucla/cs/FaceTest,<init>,24,24,1,35,.:-1
net/tzolov/cv/mtcnn/MtcnnUtil,computeScalePyramid,78,78,216,36,.:-1
net/tzolov/cv/mtcnn/MtcnnService,resize,572,572,36,0,.:-1
net/tzolov/cv/mtcnn/MtcnnService,rawFaceDetection,215,215,36,0,.:-1
net/tzolov/cv/mtcnn/MtcnnService,rawFaceDetection,214,214,36,0,.:-1
net/tzolov/cv/mtcnn/MtcnnService,preparationStage,255,255,36,0,.:-1
