class,method,iid,line,true,false,inference
edu/ucla/cs/FaceTest,<init>,24,24,1,65,.:-1
net/tzolov/cv/mtcnn/MtcnnUtil,computeScalePyramid,78,78,414,66,.:-1
net/tzolov/cv/mtcnn/MtcnnService,resize,572,572,66,0,.:-1
net/tzolov/cv/mtcnn/MtcnnService,rawFaceDetection,215,215,66,0,.:-1
net/tzolov/cv/mtcnn/MtcnnService,rawFaceDetection,214,214,66,0,.:-1
net/tzolov/cv/mtcnn/MtcnnService,preparationStage,255,255,66,0,.:-1
