#unix_time, #map_size, #unique_crashes, #execs_per_sec, #valid_inputs, #invalid_inputs
1646589175, 0.25177%, 0, 0.10002, 1, 0, 165, 65535
1646589176, 0.27619%, 0, 0.56275, 2, 0, 181, 65535
1646589178, 0.28077%, 0, 0.57670, 3, 0, 184, 65535
1646589180, 0.28077%, 0, 0.60350, 4, 0, 184, 65535
1646589181, 0.28687%, 0, 0.58893, 5, 0, 188, 65535
1646589183, 0.28687%, 0, 0.63012, 6, 0, 188, 65535
1646589185, 0.28687%, 0, 0.62814, 7, 0, 188, 65535
1646589186, 0.28687%, 0, 0.63898, 8, 0, 188, 65535
1646589188, 0.28687%, 0, 0.63452, 9, 0, 188, 65535
1646589189, 0.28992%, 0, 0.61728, 10, 0, 190, 65535
1646589191, 0.29297%, 0, 0.60350, 11, 0, 192, 65535
1646589193, 0.29297%, 0, 0.63735, 12, 0, 192, 65535
1646589194, 0.29297%, 0, 0.63452, 13, 0, 192, 65535
1646589196, 0.29297%, 0, 0.60314, 14, 0, 192, 65535
1646589197, 0.29297%, 0, 0.59277, 15, 0, 192, 65535
1646589199, 0.29297%, 0, 0.61576, 16, 0, 192, 65535
1646589201, 0.29297%, 0, 0.62073, 17, 0, 192, 65535
1646589202, 0.29603%, 0, 0.61920, 18, 0, 194, 65535
1646589204, 0.29603%, 0, 0.60423, 19, 0, 194, 65535
1646589206, 0.29603%, 0, 0.62422, 20, 0, 194, 65535
1646589207, 0.29603%, 0, 0.64309, 21, 0, 194, 65535
1646589209, 0.29603%, 0, 0.63573, 22, 0, 194, 65535
1646589210, 0.29603%, 0, 0.64020, 23, 0, 194, 65535
1646589212, 0.29603%, 0, 0.62461, 24, 0, 194, 65535
1646589213, 0.29603%, 0, 0.65062, 25, 0, 194, 65535
1646589215, 0.29603%, 0, 0.64977, 26, 0, 194, 65535
1646589217, 0.29603%, 0, 0.62775, 27, 0, 194, 65535
1646589218, 0.29603%, 0, 0.63735, 28, 0, 194, 65535
1646589220, 0.29603%, 0, 0.65359, 29, 0, 194, 65535
1646589221, 0.29603%, 0, 0.63816, 30, 0, 194, 65535
1646589223, 0.29603%, 0, 0.63452, 31, 0, 194, 65535
1646589224, 0.29603%, 0, 0.61805, 32, 0, 194, 65535
1646589226, 0.29603%, 0, 0.58480, 33, 0, 194, 65535
1646589228, 0.29603%, 0, 0.63291, 34, 0, 194, 65535
1646589229, 0.29603%, 0, 0.65703, 35, 0, 194, 65535
1646589231, 0.29755%, 0, 0.61387, 36, 0, 195, 65535
1646589232, 0.29755%, 0, 0.64226, 37, 0, 195, 65535
1646589234, 0.29755%, 0, 0.61538, 38, 0, 195, 65535
1646589236, 0.29755%, 0, 0.64935, 39, 0, 195, 65535
1646589237, 0.29755%, 0, 0.64851, 40, 0, 195, 65535
1646589239, 0.29755%, 0, 0.65274, 41, 0, 195, 65535
1646589240, 0.29755%, 0, 0.60350, 42, 0, 195, 65535
1646589242, 0.29755%, 0, 0.61013, 43, 0, 195, 65535
1646589244, 0.29755%, 0, 0.59207, 44, 0, 195, 65535
1646589245, 0.29755%, 0, 0.62657, 45, 0, 195, 65535
1646589247, 0.29755%, 0, 0.59666, 46, 0, 195, 65535
1646589248, 0.29755%, 0, 0.62228, 47, 0, 195, 65535
1646589250, 0.29755%, 0, 0.64809, 48, 0, 195, 65535
1646589252, 0.29755%, 0, 0.64226, 49, 0, 195, 65535
1646589253, 0.29755%, 0, 0.62657, 50, 0, 195, 65535
1646589255, 0.29755%, 0, 0.64350, 51, 0, 195, 65535
1646589256, 0.29755%, 0, 0.65531, 52, 0, 195, 65535
1646589258, 0.29755%, 0, 0.62267, 53, 0, 195, 65535
1646589260, 0.29755%, 0, 0.58411, 54, 0, 195, 65535
1646589261, 0.29755%, 0, 0.62383, 55, 0, 195, 65535
1646589263, 0.29755%, 0, 0.62617, 56, 0, 195, 65535
1646589264, 0.29755%, 0, 0.60205, 57, 0, 195, 65535
1646589266, 0.29755%, 0, 0.62422, 58, 0, 195, 65535
1646589268, 0.29755%, 0, 0.63573, 59, 0, 195, 65535
1646589269, 0.29908%, 0, 0.65104, 60, 0, 196, 65535
